"DateTime","ESP8266 50G","ESP8266 55G","Water Meter"
"11/2/2025 9:47","Disconnected","81.6","Disconnected"
"11/2/2025 9:50","Disconnected","81.6","Disconnected"
"11/2/2025 9:52","Disconnected","81.6","Disconnected"
"11/2/2025 9:57","Disconnected","81.6","Disconnected"
"11/2/2025 10:01","Disconnected","81.6","Disconnected"
"11/2/2025 10:02","Disconnected","81.6","Disconnected"
"11/2/2025 10:07","Disconnected","81.6","Disconnected"
"11/2/2025 10:11","Disconnected","81.6","Disconnected"
"11/2/2025 10:12","Disconnected","81.6","Disconnected"
"11/2/2025 10:17","Disconnected","81.6","Disconnected"
"11/2/2025 10:21","Disconnected","81.6","Disconnected"
"11/2/2025 10:22","Disconnected","81.6","Disconnected"
"11/2/2025 10:27","Disconnected","81.7","Disconnected"
"11/2/2025 10:31","Disconnected","81.6","Disconnected"
"11/2/2025 10:32","Disconnected","81.6","Disconnected"
"11/2/2025 10:37","Disconnected","81.6","Disconnected"
"11/2/2025 10:41","Disconnected","81.6","Disconnected"
"11/2/2025 10:42","Disconnected","81.6","Disconnected"
"11/2/2025 10:47","Disconnected","81.6","Disconnected"
"11/2/2025 10:51","Disconnected","81.7","Disconnected"
"11/2/2025 10:52","Disconnected","81.7","Disconnected"
"11/2/2025 10:57","Disconnected","81.6","Disconnected"
"11/2/2025 11:01","Disconnected","81.6","Disconnected"
"11/2/2025 11:02","Disconnected","81.6","Disconnected"
"11/2/2025 11:07","Disconnected","81.6","Disconnected"
"11/2/2025 11:11","Disconnected","81.6","Disconnected"
"11/2/2025 11:12","Disconnected","81.6","Disconnected"
"11/2/2025 11:17","Disconnected","81.6","Disconnected"
"11/2/2025 11:21","Disconnected","81.5","Disconnected"
"11/2/2025 11:22","Disconnected","81.6","Disconnected"
"11/2/2025 11:27","Disconnected","81.6","Disconnected"
"11/2/2025 11:31","Disconnected","81.6","Disconnected"
"11/2/2025 11:32","Disconnected","81.6","Disconnected"
"11/2/2025 11:37","Disconnected","81.5","Disconnected"
"11/2/2025 11:41","Disconnected","81.7","Disconnected"
"11/2/2025 11:43","Disconnected","81.6","Disconnected"
"11/2/2025 11:47","Disconnected","81.6","Disconnected"
"11/2/2025 11:51","Disconnected","81.6","Disconnected"
"11/2/2025 11:53","Disconnected","81.6","Disconnected"
"11/2/2025 11:57","Disconnected","81.6","Disconnected"
"11/2/2025 12:01","Disconnected","81.5","Disconnected"
"11/2/2025 12:03","Disconnected","81.6","Disconnected"
"11/2/2025 12:07","Disconnected","81.7","Disconnected"
"11/2/2025 12:11","Disconnected","81.6","Disconnected"
"11/2/2025 12:13","Disconnected","81.6","Disconnected"
"11/2/2025 12:17","Disconnected","81.6","Disconnected"
"11/2/2025 12:21","Disconnected","81.6","Disconnected"
"11/2/2025 12:23","Disconnected","81.6","Disconnected"
"11/2/2025 12:28","Disconnected","81.5","Disconnected"
"11/2/2025 12:31","Disconnected","81.7","Disconnected"
"11/2/2025 12:33","Disconnected","81.6","Disconnected"
"11/2/2025 12:38","Disconnected","81.6","Disconnected"
"11/2/2025 12:42","Disconnected","81.5","Disconnected"
"11/2/2025 12:43","Disconnected","81.7","Disconnected"
"11/2/2025 12:48","Disconnected","81.6","Disconnected"
"11/2/2025 12:52","Disconnected","81.5","Disconnected"
"11/2/2025 12:53","Disconnected","81.5","Disconnected"
"11/2/2025 12:58","Disconnected","81.6","Disconnected"
"11/2/2025 13:02","Disconnected","81.5","Disconnected"
"11/2/2025 13:03","Disconnected","81.6","Disconnected"
"11/2/2025 13:08","Disconnected","81.6","Disconnected"
"11/2/2025 13:12","Disconnected","81.6","Disconnected"
"11/2/2025 13:13","Disconnected","81.6","Disconnected"
"11/2/2025 13:18","Disconnected","81.5","Disconnected"
"11/2/2025 13:22","Disconnected","81.6","Disconnected"
"11/2/2025 13:23","Disconnected","81.6","Disconnected"
"11/2/2025 13:28","Disconnected","81.5","Disconnected"
"11/2/2025 13:32","Disconnected","81.6","Disconnected"
"11/2/2025 13:33","Disconnected","81.6","Disconnected"
"11/2/2025 13:38","Disconnected","81.5","Disconnected"
"11/2/2025 13:42","Disconnected","81.5","Disconnected"
"11/2/2025 13:43","Disconnected","81.6","Disconnected"
"11/2/2025 13:48","Disconnected","81.5","Disconnected"
"11/2/2025 13:52","Disconnected","81.5","Disconnected"
"11/2/2025 13:53","Disconnected","81.5","Disconnected"
"11/2/2025 13:58","Disconnected","81.5","Disconnected"
"11/2/2025 14:02","Disconnected","81.5","Disconnected"
"11/2/2025 14:03","Disconnected","81.5","Disconnected"
"11/2/2025 14:08","Disconnected","81.6","Disconnected"
"11/2/2025 14:12","Disconnected","81.5","Disconnected"
"11/2/2025 14:13","Disconnected","81.5","Disconnected"
"11/2/2025 14:18","Disconnected","81.5","Disconnected"
"11/2/2025 14:22","Disconnected","81.6","Disconnected"
"11/2/2025 14:24","Disconnected","81.5","Disconnected"
"11/2/2025 14:28","Disconnected","Disconnected","Disconnected"
"11/2/2025 14:32","Disconnected","Disconnected","Disconnected"
"11/2/2025 14:34","Disconnected","Disconnected","Disconnected"
"11/2/2025 14:38","Disconnected","Disconnected","Disconnected"
"11/2/2025 14:42","Disconnected","Disconnected","Disconnected"
"11/2/2025 14:44","Disconnected","Disconnected","Disconnected"
"11/2/2025 14:48","Disconnected","Disconnected","Disconnected"
"11/2/2025 14:52","Disconnected","Disconnected","Disconnected"
"11/2/2025 14:54","Disconnected","Disconnected","Disconnected"
"11/2/2025 14:58","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:02","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:04","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:08","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:12","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:14","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:18","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:22","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:24","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:28","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:32","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:34","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:38","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:42","Disconnected","Disconnected","Disconnected"
"11/2/2025 15:44","Disconnected","Disconnected","Disconnected"
"11/3/2025 9:19","82.2","78.1","70.5"
"11/3/2025 9:29","82.1","78.1","67.8"
"11/3/2025 9:39","82.1","78.1","66.5"
"11/3/2025 9:49","82.2","78.1","67.4"
"11/3/2025 9:59","82.2","78.1","68.3"
"11/3/2025 10:09","82.1","78.1","69"
"11/3/2025 10:20","82.1","78.1","65.1"
"11/3/2025 10:30","82.1","78.1","66.1"
"11/3/2025 10:40","82.1","78.1","68.2"
"11/3/2025 10:50","82.2","78.1","69.7"
"11/3/2025 11:00","82.1","78.1","70.1"
"11/3/2025 11:10","82.1","78.2","70.8"
"11/3/2025 11:20","82.1","78.1","71.6"
"11/3/2025 11:30","82.2","78.2","71.9"
"11/3/2025 11:40","82.1","78.1","72.2"
"11/3/2025 11:50","82.1","78.2","72.1"
"11/3/2025 12:00","82.2","78.2","72.1"
"11/3/2025 12:10","82.3","78.1","65.6"
"11/3/2025 12:21","82.1","78.2","66"
"11/3/2025 12:31","82.2","78.2","67.4"
"11/3/2025 12:41","82.1","78.2","68.6"
"11/3/2025 12:51","82.2","78.2","69.3"
"11/3/2025 13:01","82.1","78.2","70.5"
"11/3/2025 13:11","82.1","78.2","66.4"
"11/3/2025 13:21","82.2","78.2","Disconnected"
"11/3/2025 13:31","82.2","78.3","67.3"
"11/3/2025 13:41","82.2","78.2","68.4"
"11/3/2025 13:51","82.1","78.3","69.2"
"11/3/2025 14:02","82.2","78.3","69.9"
"11/3/2025 14:12","82.3","78.2","68"
"11/3/2025 14:22","82.1","78.2","66.1"
"11/3/2025 14:32","82.2","78.2","65.6"
"11/3/2025 14:42","82.2","78.3","66.1"
"11/3/2025 14:52","82.2","78.2","66.4"
"11/3/2025 15:02","82.2","78.3","66"
"11/3/2025 15:12","82.2","78.3","65.6"
"11/3/2025 15:22","82.2","78.3","66.9"
"11/3/2025 15:32","82.2","78.3","67.9"
"11/3/2025 15:42","82.1","78.2","68.7"
"11/3/2025 15:53","82.2","78.3","69.3"
"11/3/2025 16:03","82.2","78.3","69.8"
"11/3/2025 16:13","82.2","78.2","71.3"
"11/3/2025 16:23","82.2","78.3","65.5"
"11/3/2025 16:33","82.2","78.3","65.4"
"11/3/2025 16:43","82.2","78.3","66"
"11/3/2025 16:53","82.2","78.3","66.1"
"11/3/2025 17:03","82.3","78.3","66.1"
"11/3/2025 17:13","82.2","Disconnected","Disconnected"
"11/3/2025 17:23","82.2","78.3","66.1"
"11/3/2025 17:34","82.1","78.3","67.4"
"11/3/2025 17:44","82.2","78.3","67.6"
"11/3/2025 17:54","82.2","78.3","67.8"
"11/3/2025 18:04","82.2","78.5","66"
"11/3/2025 18:14","82.2","78.5","64.2"
"11/3/2025 18:24","82.1","78.3","65.3"
"11/3/2025 18:34","82.2","78.5","65.5"
"11/3/2025 18:44","82.2","78.5","65"
"11/3/2025 18:54","82.2","78.3","66.1"
"11/3/2025 19:04","82.2","78.5","64.7"
"11/3/2025 19:14","82.2","78.5","66.1"
"11/3/2025 19:25","82.3","78.3","65.4"
"11/3/2025 19:35","82.3","78.3","65"
"11/3/2025 19:45","82.2","78.5","66"
"11/3/2025 19:55","82.2","78.5","65.9"
"11/3/2025 20:05","82.2","78.3","66.9"
"11/3/2025 20:15","82.3","78.5","65.5"
"11/3/2025 20:25","82.2","78.3","65"
"11/3/2025 20:35","82.1","78.3","66.1"
"11/3/2025 20:45","82.2","78.3","67.1"
"11/3/2025 20:55","82.3","78.3","67.9"
"11/3/2025 21:05","82.2","78.3","68.3"
"11/3/2025 21:16","82.2","78.3","64.8"
"11/3/2025 21:26","82.2","78.3","65.4"
"11/3/2025 21:36","82.2","78.3","65.9"
"11/3/2025 21:46","82.1","78.3","65.1"
"11/3/2025 21:56","82.2","78.3","65.2"
"11/3/2025 22:06","82.2","78.3","65"
"11/3/2025 22:16","82.1","78.3","66.2"
"11/3/2025 22:26","82.2","78.3","67.1"
"11/3/2025 22:36","82.2","78.3","67.8"
"11/3/2025 22:46","82.2","78.3","67.3"
"11/3/2025 22:56","82.1","78.3","64.5"
"11/3/2025 23:06","82.2","78.2","65.4"
"11/3/2025 23:16","82.2","78.2","66.3"
"11/3/2025 23:27","82.2","78.3","67.1"
"11/3/2025 23:37","82.1","78.2","67.7"
"11/3/2025 23:47","82.2","78.2","68"
"11/3/2025 23:57","82.2","78.2","68.3"
"11/4/2025 0:00","82.1","78.2","68.4"
"11/4/2025 0:07","82.1","78.2","68.6"
"11/4/2025 0:10","82.2","78.1","68.6"
"11/4/2025 0:17","82.2","78.2","68.8"
"11/4/2025 0:20","82.2","78.1","68.8"
"11/4/2025 0:27","82.1","78.1","68.9"
"11/4/2025 0:30","82.2","78.1","68.9"
"11/4/2025 0:37","82.1","78.1","69"
"11/4/2025 0:40","81.9","78.1","68.2"
"11/4/2025 0:47","82.1","78.1","68.1"
"11/4/2025 0:50","82.1","78.1","68.1"
"11/4/2025 0:57","82.2","78.1","68.3"
"11/4/2025 1:00","82.1","78.1","68.3"
"11/4/2025 1:07","82.2","78.1","68.6"
"11/4/2025 1:10","82.2","78.1","68.6"
"11/4/2025 1:18","81.9","78.1","68.7"
"11/4/2025 1:20","82.2","78.1","68.8"
"11/4/2025 1:28","81.9","78.1","68.8"
"11/4/2025 1:30","82.1","78.1","68.9"
"11/4/2025 1:38","82.1","78.1","68.9"
"11/4/2025 1:41","82.1","78.1","68.9"
"11/4/2025 1:48","82.1","78","68.9"
"11/4/2025 1:51","82.1","78.1","68.9"
"11/4/2025 1:58","82.1","78","69"
"11/4/2025 2:01","81.9","78","69"
"11/4/2025 2:08","81.9","78","68.9"
"11/4/2025 2:11","82.1","78","68.9"
"11/4/2025 2:18","81.9","78","68.9"
"11/4/2025 2:21","81.9","78","69"
"11/4/2025 2:28","81.9","78","68.2"
"11/4/2025 2:31","81.9","78","68.2"
"11/4/2025 2:38","81.9","78","68.3"
"11/4/2025 2:41","81.9","78","68.3"
"11/4/2025 2:48","81.9","78","68.4"
"11/4/2025 2:51","82.1","78","68.4"
"11/4/2025 2:58","81.9","78","68.6"
"11/4/2025 3:01","82.1","78","68.6"
"11/4/2025 3:09","81.9","77.9","68.6"
"11/4/2025 3:11","82.1","78","68.7"
"11/4/2025 3:19","81.9","78","68.7"
"11/4/2025 3:21","82.1","77.9","68.7"
"11/4/2025 3:29","81.9","78","68.7"
"11/4/2025 3:32","81.9","78","68.7"
"11/4/2025 3:39","81.9","78","68.8"
"11/4/2025 3:42","82.1","78","68.9"
"11/4/2025 3:49","81.9","78","68.9"
"11/4/2025 3:52","81.9","77.9","68.9"
"11/4/2025 3:59","81.9","78","68.9"
"11/4/2025 4:02","81.9","78","69"
"11/4/2025 4:09","81.9","77.9","69"
"11/4/2025 4:12","82.1","78","69"
"11/4/2025 4:19","81.8","77.9","68.9"
"11/4/2025 4:22","82.1","78","68.9"
"11/4/2025 4:29","81.9","77.9","68.9"
"11/4/2025 4:32","81.9","77.9","68.9"
"11/4/2025 4:39","81.9","77.9","65"
"11/4/2025 4:42","81.9","77.9","65"
"11/4/2025 4:49","81.8","77.9","65.1"
"11/4/2025 4:52","81.9","77.9","65.4"
"11/4/2025 4:59","81.9","78","66.8"
"11/4/2025 5:02","81.9","78","67.3"
"11/4/2025 5:10","81.9","78","68.3"
"11/4/2025 5:12","81.9","77.9","68.8"
"11/4/2025 5:20","81.8","78","69.6"
"11/4/2025 5:22","81.9","77.9","69.6"
"11/4/2025 5:30","81.8","78","69.7"
"11/4/2025 5:33","81.9","77.9","69.8"
"11/4/2025 5:40","81.8","78","69.9"
"11/4/2025 5:43","82.1","78","69.9"
"11/4/2025 5:50","81.9","78","70"
"11/4/2025 5:53","81.9","78","70.1"
"11/4/2025 6:00","81.9","78","70.3"
"11/4/2025 6:03","81.9","78","70.4"
"11/4/2025 6:10","81.9","78","66.7"
"11/4/2025 6:13","81.9","78","65.5"
"11/4/2025 6:20","81.9","78","65.1"
"11/4/2025 6:23","81.9","78","65.4"
"11/4/2025 6:30","81.9","78.1","65.1"
"11/4/2025 6:33","81.9","78","65.2"
"11/4/2025 6:40","82.1","78","65.5"
"11/4/2025 6:43","82.1","78","65.8"
"11/4/2025 6:50","82.1","78.1","66.5"
"11/4/2025 6:53","81.9","78","66.8"
"11/4/2025 7:01","82.1","78","67.3"
"11/4/2025 7:03","82.1","78","67.4"
"11/4/2025 7:11","82.1","78.1","67.8"
"11/4/2025 7:13","82.1","78.1","68"
"11/4/2025 7:21","Disconnected","Disconnected","Disconnected"
"11/4/2025 7:24","Disconnected","Disconnected","Disconnected"
"11/4/2025 7:31","Disconnected","Disconnected","Disconnected"
"11/4/2025 7:34","81.9","78","79.6"
"11/4/2025 7:41","81.9","78","79.7"
"11/4/2025 7:44","81.9","78","79.8"
"11/4/2025 7:51","81.9","78","79.8"
"11/4/2025 7:55","81.9","78","79.8"
"11/4/2025 8:01","81.9","78","79.9"
"11/4/2025 8:05","81.9","78","80"
"11/4/2025 8:12","81.8","78","80"
"11/4/2025 8:15","81.9","78","80"
"11/4/2025 8:22","81.9","78","80"
"11/4/2025 8:25","81.9","78","80"
"11/4/2025 8:32","81.8","78","80"
"11/4/2025 8:36","81.9","78","80"
"11/4/2025 8:42","81.8","78","80"
"11/4/2025 8:46","81.9","78","80"
"11/4/2025 8:53","81.9","78","80"
"11/4/2025 8:56","81.8","78","80"
"11/4/2025 9:03","81.9","78","80"
"11/4/2025 9:07","81.8","77.9","80"
"11/4/2025 9:13","81.8","78","80"
"11/4/2025 9:17","81.8","77.9","80"
"11/4/2025 9:23","81.8","77.9","79.1"
"11/4/2025 9:27","81.9","78","79.1"
"11/4/2025 9:34","81.8","77.9","79.3"
"11/4/2025 9:37","81.8","77.9","79.3"
"11/4/2025 9:44","81.8","77.9","79.4"
"11/4/2025 9:48","81.8","78","79.5"
"11/4/2025 9:54","81.8","77.9","79.5"
"11/4/2025 9:58","81.7","77.9","79.5"
"11/4/2025 10:04","81.9","77.9","79.6"
"11/4/2025 10:08","81.8","77.9","79.6"
"11/4/2025 10:15","81.8","77.9","79.6"
"11/4/2025 10:18","81.7","77.9","79.6"
"11/4/2025 10:25","81.8","77.9","79.7"
"11/4/2025 10:29","81.8","77.9","79.7"
"11/4/2025 10:35","81.8","77.9","79.6"
"11/4/2025 10:39","81.8","77.9","79.7"
"11/4/2025 10:45","81.7","77.9","79.7"
"11/4/2025 10:49","81.8","77.9","79.7"
"11/4/2025 10:56","81.8","77.9","79.7"
"11/4/2025 10:59","81.9","77.9","79.7"
"11/4/2025 11:06","81.8","77.9","79.7"
"11/4/2025 11:09","81.9","77.9","79.7"
"11/4/2025 11:16","81.8","77.9","79.7"
"11/4/2025 11:20","81.8","77.8","79.7"
"11/4/2025 11:26","81.8","77.9","79.7"
"11/4/2025 11:30","81.8","77.9","79.7"
"11/4/2025 11:36","81.9","77.9","79.7"
"11/4/2025 11:40","81.8","77.9","79.6"
"11/4/2025 11:47","81.8","77.8","79.6"
"11/4/2025 11:50","81.8","77.8","79.6"
"11/4/2025 11:57","81.8","77.9","79.6"
"11/4/2025 12:01","81.8","77.9","79.6"
"11/4/2025 12:07","81.7","77.8","79.6"
"11/4/2025 12:11","81.8","77.9","79.6"
"11/4/2025 12:17","81.8","77.8","79.6"
"11/4/2025 12:21","81.7","77.8","79.6"
"11/4/2025 12:28","81.8","77.9","79.6"
"11/4/2025 12:31","81.7","77.9","79.6"
"11/4/2025 12:38","81.8","77.9","79.6"
"11/4/2025 12:42","81.8","77.9","79.6"
"11/4/2025 12:48","81.8","77.9","79.6"
"11/4/2025 12:52","81.7","77.9","79.6"
"11/4/2025 12:58","81.8","77.9","79.6"
"11/4/2025 13:02","81.8","77.9","79.6"
"11/4/2025 13:09","81.8","77.9","79.5"
"11/4/2025 13:12","81.7","77.9","79.5"
"11/4/2025 13:19","81.7","77.9","79.6"
"11/4/2025 13:23","81.7","77.8","79.5"
"11/4/2025 13:29","81.8","77.9","79.5"
"11/4/2025 13:33","81.8","77.9","79.5"
"11/4/2025 13:39","81.9","77.9","79.5"
"11/4/2025 13:43","81.8","77.9","79.5"
"11/4/2025 13:50","81.8","77.9","79.5"
"11/4/2025 13:53","81.7","77.9","79.5"
"11/4/2025 14:00","81.8","77.9","79.5"
"11/4/2025 14:03","81.7","77.9","79.5"
"11/4/2025 14:10","81.8","77.9","79.5"
"11/4/2025 14:14","81.8","77.9","79.5"
"11/4/2025 14:20","81.8","77.9","79.6"
"11/4/2025 14:24","81.8","77.9","79.6"
"11/4/2025 14:31","81.8","78","79.8"
"11/4/2025 14:34","81.8","78","79.9"
"11/4/2025 14:41","81.9","78","80"
"11/4/2025 14:44","81.9","78","80.9"
"11/4/2025 14:51","81.9","78","83"
"11/4/2025 14:55","81.9","78","83.2"
"11/4/2025 15:01","81.9","78","83.2"
"11/4/2025 15:05","81.8","78.1","83.1"
"11/4/2025 15:12","81.9","78.1","83"
"11/4/2025 15:15","81.8","78.1","82.8"
"11/4/2025 15:22","81.9","78.1","82.6"
"11/4/2025 15:26","81.9","78.1","82.5"
"11/4/2025 15:32","81.9","78.1","82.4"
"11/4/2025 15:36","82.1","78.1","82.3"
"11/4/2025 15:42","81.9","78.1","82.1"
"11/4/2025 15:46","81.9","78.1","82.1"
"11/4/2025 15:53","81.9","78.2","81.8"
"11/4/2025 15:56","81.9","78.1","81.7"
"11/4/2025 16:03","81.9","78.1","81.7"
"11/4/2025 16:07","81.9","78.1","81.6"
"11/4/2025 16:13","81.9","78.1","81.5"
"11/4/2025 16:17","81.9","78.2","81.5"
"11/4/2025 16:23","82.1","78.1","81.4"
"11/4/2025 16:27","82.1","78.1","81.4"
"11/4/2025 16:34","81.9","78.2","81.4"
"11/4/2025 16:37","81.9","78.2","81.4"
"11/4/2025 16:44","82.1","78.2","81.5"
"11/4/2025 16:48","82.1","78.2","81.5"
"11/4/2025 16:54","81.9","78.2","81.4"
"11/4/2025 16:58","82.1","78.2","80.8"
"11/4/2025 17:04","82.1","78.2","76"
"11/4/2025 17:08","Disconnected","Disconnected","Disconnected"
"11/4/2025 17:15","82.1","Disconnected","75.8"
"11/4/2025 17:18","81.9","78.3","76.1"
"11/4/2025 17:25","81.9","78.3","76.7"
"11/4/2025 17:29","81.9","78.3","75.5"
"11/4/2025 17:35","82.1","78.3","75.8"
"11/4/2025 17:39","81.9","78.3","76.2"
"11/4/2025 17:46","81.9","78.3","77.1"
"11/4/2025 17:49","82.1","78.3","77.4"
"11/4/2025 17:56","81.9","78.3","77.9"
"11/4/2025 17:59","81.9","78.3","78.1"
"11/4/2025 18:06","81.9","78.3","78.6"
"11/4/2025 18:10","81.9","78.3","78.8"
"11/4/2025 18:17","82.1","78.3","79.1"
"11/4/2025 18:20","81.9","78.3","79.4"
"11/4/2025 18:27","82.1","78.3","79.6"
"11/4/2025 18:30","81.9","78.3","78.1"
"11/4/2025 18:37","82.1","78.3","78.3"
"11/4/2025 18:41","81.9","78.3","77.1"
"11/4/2025 18:47","82.1","78.3","75.1"
"11/4/2025 18:51","82.1","78.3","75.5"
"11/4/2025 18:58","81.9","78.3","76.1"
"11/4/2025 19:01","82.1","78.3","74.8"
"11/4/2025 19:08","81.9","78.3","74.6"
"11/4/2025 19:11","82.1","78.3","74.6"
"11/4/2025 19:18","82.1","78.2","74.9"
"11/4/2025 19:22","82.1","78.3","75.1"
"11/4/2025 19:29","81.9","78.2","75.2"
"11/4/2025 19:32","82.1","78.2","75.2"
"11/4/2025 19:39","82.1","78.3","76"
"11/4/2025 19:42","81.9","78.3","75.3"
"11/4/2025 19:49","81.9","78.3","76"
"11/4/2025 19:53","81.9","78.3","76.4"
"11/4/2025 19:59","81.9","78.3","76.3"
"11/4/2025 20:03","81.9","78.3","75.9"
"11/4/2025 20:10","81.9","78.3","76"
"11/4/2025 20:13","81.9","78.3","76.3"
"11/4/2025 20:20","82.1","78.3","77.1"
"11/4/2025 20:23","81.9","78.2","77.3"
"11/4/2025 20:30","82.1","78.2","77.9"
"11/4/2025 20:34","81.9","78.3","78.1"
